"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13444670","JH243911","2024-04-29T18:20:00.000","040XX N SHERIDAN RD","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","STREET","true","false","1915","019","46","3","07","1168872","1927190","2024","2024-05-07T15:46:39.000","41.955732726","-87.654580321","
,  
(41.955732726, -87.654580321)"
"13444604","JH243875","2024-04-29T18:17:00.000","033XX W MARQUETTE RD","0560","ASSAULT","SIMPLE","RESIDENCE","true","true","0831","008","14","66","08A","1155332","1859994","2024","2024-05-07T15:46:39.000","41.771623104","-87.706161048","
,  
(41.771623104, -87.706161048)"
"13444419","JH243835","2024-04-29T18:17:00.000","057XX S DAMEN AVE","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","APARTMENT","false","false","0715","007","15","67","15","1164006","1866642","2024","2024-05-07T15:46:39.000","41.789688116","-87.674178065","
,  
(41.789688116, -87.674178065)"
"13444538","JH243935","2024-04-29T18:10:00.000","0000X W VAN BUREN ST","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","STREET","false","false","0113","001","4","32","11","1176211","1898524","2024","2024-05-07T15:46:39.000","41.876909396","-87.628466926","
,  
(41.876909396, -87.628466926)"
"13444478","JH243831","2024-04-29T18:06:00.000","012XX N SEDGWICK ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1821","018","27","8","15","1173437","1908353","2024","2024-05-07T15:46:39.000","41.903942811","-87.638359819","
,  
(41.903942811, -87.638359819)"
"13444716","JH243873","2024-04-29T18:05:00.000","012XX W GRACE ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","true","false","1923","019","44","6","04A","1167374","1925466","2024","2024-05-07T15:46:39.000","41.951034425","-87.660137054","
,  
(41.951034425, -87.660137054)"
"13444481","JH243808","2024-04-29T18:02:00.000","029XX W LAKE ST","0560","ASSAULT","SIMPLE","SIDEWALK","false","true","1222","012","27","27","08A","1156861","1901005","2024","2024-05-07T15:46:39.000","41.884131594","-87.699446961","
,  
(41.884131594, -87.699446961)"
"13445116","JH244410","2024-04-29T18:00:00.000","103XX S SANGAMON ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","2232","022","21","73","26","1171810","1836207","2024","2024-05-07T15:46:39.000","41.706002726","-87.646454023","
,  
(41.706002726, -87.646454023)"
"13446535","JH246428","2024-04-29T18:00:00.000","058XX S FAIRFIELD AVE","1570","SEX OFFENSE","PUBLIC INDECENCY","RESIDENCE","false","false","0824","008","15","63","17","1159040","1865812","2024","2024-05-07T15:46:39.000","41.787513518","-87.692409684","
,  
(41.787513518, -87.692409684)"
"13450456","JH249393","2024-04-29T18:00:00.000","043XX N LOWELL AVE","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","1722","017","39","16","05","1146443","1928578","2024","2024-05-07T15:46:39.000","41.959999372","-87.736999231","
,  
(41.959999372, -87.736999231)"
"13445418","JH244903","2024-04-29T18:00:00.000","005XX S KEDZIE AVE","0810","THEFT","OVER $500","CTA TRAIN","false","false","1134","011","24","27","06","1155124","1897322","2024","2024-05-07T15:46:39.000","41.874060099","-87.705924314","
,  
(41.874060099, -87.705924314)"
"13444438","JH243839","2024-04-29T18:00:00.000","034XX W AINSLIE ST","141A","WEAPONS VIOLATION","UNLAWFUL USE - HANDGUN","STREET","false","false","1712","017","33","14","15","1152706","1932346","2024","2024-05-07T15:46:39.000","41.970217097","-87.713873216","
,  
(41.970217097, -87.713873216)"
"13445053","JH244472","2024-04-29T18:00:00.000","067XX S PRAIRIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0322","003","6","69","08B","1179203","1860335","2024","2024-05-07T15:46:39.000","41.77204784","-87.618647734","
,  
(41.77204784, -87.618647734)"
"13445349","JH244852","2024-04-29T18:00:00.000","034XX N LONG AVE","0460","BATTERY","SIMPLE","PARK PROPERTY","false","false","1633","016","30","15","08B","1139758","1922280","2024","2024-05-07T15:46:39.000","41.942842093","-87.761731154","
,  
(41.942842093, -87.761731154)"
"13444919","JH244307","2024-04-29T18:00:00.000","050XX N SHERIDAN RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2024","020","48","3","07","1168713","1934093","2024","2024-05-07T15:46:39.000","41.974678235","-87.654963918","
,  
(41.974678235, -87.654963918)"
"13444455","JH243821","2024-04-29T18:00:00.000","056XX N KIMBALL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","VEHICLE NON-COMMERCIAL","false","false","1711","017","39","13","14","1152698","1937206","2024","2024-05-07T15:46:39.000","41.983553381","-87.713773382","
,  
(41.983553381, -87.713773382)"
"13444774","JH244102","2024-04-29T18:00:00.000","069XX S MERRILL AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0331","003","5","43","08B","1191744","1859337","2024","2024-05-07T15:46:39.000","41.769014078","-87.572709347","
,  
(41.769014078, -87.572709347)"
"13444896","JH244254","2024-04-29T18:00:00.000","023XX W AUGUSTA BLVD","0810","THEFT","OVER $500","SCHOOL - PUBLIC GROUNDS","false","false","1212","012","36","24","06","1160570","1906596","2024","2024-05-07T15:46:39.000","41.899397785","-87.685672111","
,  
(41.899397785, -87.685672111)"
"13444601","JH243804","2024-04-29T17:58:00.000","011XX S DELANO CT W","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","0123","001","34","32","06","1175063","1895304","2024","2024-05-07T15:46:39.000","41.868099304","-87.632778484","
,  
(41.868099304, -87.632778484)"
"13446061","JH245726","2024-04-29T17:56:00.000","020XX N CLIFTON AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","1811","018","43","7","26","1168310","1913768","2024","2024-05-07T15:46:39.000","41.918914327","-87.6570356","
,  
(41.918914327, -87.6570356)"
"13444409","JH243833","2024-04-29T17:50:00.000","089XX S BRANDON AVE","141B","WEAPONS VIOLATION","UNLAWFUL USE - OTHER FIREARM","STREET","false","false","0424","004","10","46","15","1198875","1846387","2024","2024-05-07T15:46:39.000","41.733302365","-87.54700494","
,  
(41.733302365, -87.54700494)"
"13445645","JH244202","2024-04-29T17:50:00.000","014XX W MONROE ST","0810","THEFT","OVER $500","STREET","false","false","1224","012","27","28","06","1166835","1899661","2024","2024-05-07T15:46:39.000","41.880235549","-87.662859949","
,  
(41.880235549, -87.662859949)"
"13444527","JH243879","2024-04-29T17:45:00.000","006XX E 88TH ST","031A","ROBBERY","ARMED - HANDGUN","STREET","false","false","0632","006","8","44","03","1182125","1846776","2024","2024-05-07T15:46:39.000","41.734773371","-87.608355507","
,  
(41.734773371, -87.608355507)"
"13445360","JH243856","2024-04-29T17:44:00.000","011XX S CANAL ST","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","false","false","0124","001","28","28","06","1173303","1895451","2024","2024-05-07T15:46:39.000","41.868541914","-87.639235361","
,  
(41.868541914, -87.639235361)"
"13444646","JH243803","2024-04-29T17:41:00.000","027XX W AUGUSTA BLVD","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1211","012","26","24","04B","1158046","1906539","2024","2024-05-07T15:46:39.000","41.899293285","-87.694944304","
,  
(41.899293285, -87.694944304)"
"13444417","JH243827","2024-04-29T17:40:00.000","055XX S WOOD ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","true","true","0715","007","16","67","26","1165296","1867850","2024","2024-05-07T15:46:39.000","41.79297578","-87.669413805","
,  
(41.79297578, -87.669413805)"
"13444515","JH243969","2024-04-29T17:40:00.000","107XX S WESTERN AVE","0560","ASSAULT","SIMPLE","COMMERCIAL / BUSINESS OFFICE","false","false","2212","022","19","75","08A","1162296","1833401","2024","2024-05-07T15:46:39.000","41.69850554","-87.681371603","
,  
(41.69850554, -87.681371603)"
"13453112","JH253555","2024-04-29T17:35:00.000","061XX S DREXEL AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","0313","003","20","42","06",,,"2024","2024-05-08T15:41:27.000",,,
"13445407","JH244944","2024-04-29T17:32:00.000","009XX W RANDOLPH ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1224","012","27","28","06","1169980","1901223","2024","2024-05-07T15:46:39.000","41.884453785","-87.651266342","
,  
(41.884453785, -87.651266342)"
"13444925","JH244299","2024-04-29T17:30:00.000","009XX W MONTANA ST","0810","THEFT","OVER $500","STREET","false","false","1932","019","43","7","06","1169682","1916496","2024","2024-05-07T15:46:39.000","41.926370297","-87.651915112","
,  
(41.926370297, -87.651915112)"
"13444945","JH244372","2024-04-29T17:30:00.000","066XX S ST LAWRENCE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0321","003","20","42","07","1181375","1861143","2024","2024-05-07T15:46:39.000","41.774215266","-87.610661035","
,  
(41.774215266, -87.610661035)"
"13444732","JH243952","2024-04-29T17:30:00.000","102XX S WENTWORTH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0511","005","9","49","07","1176746","1837147","2024","2024-05-07T15:46:39.000","41.708472756","-87.628350602","
,  
(41.708472756, -87.628350602)"
"13444985","JH244336","2024-04-29T17:30:00.000","003XX E 133RD ST","0460","BATTERY","SIMPLE","PARK PROPERTY","false","false","0533","005","9","54","08B","1180670","1817201","2024","2024-05-07T15:46:39.000","41.65364899","-87.614590067","
,  
(41.65364899, -87.614590067)"
"13447400","JH246010","2024-04-29T17:30:00.000","017XX W HARRISON ST","0460","BATTERY","SIMPLE","HOSPITAL BUILDING / GROUNDS","false","false","1231","012","27","28","08B","1164672","1897413","2024","2024-05-07T15:46:39.000","41.874112944","-87.670865933","
,  
(41.874112944, -87.670865933)"
"13444459","JH243802","2024-04-29T17:29:00.000","077XX S HALSTED ST","1822","NARCOTICS","MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS","STREET","false","false","0621","006","17","71","18","1172312","1853453","2024","2024-05-07T15:46:39.000","41.753317147","-87.644110049","
,  
(41.753317147, -87.644110049)"
"13444612","JH243848","2024-04-29T17:29:00.000","040XX N MONITOR AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1624","016","38","15","08B","1136628","1926287","2024","2024-05-07T15:46:39.000","41.953894406","-87.773139328","
,  
(41.953894406, -87.773139328)"
"13444689","JH243823","2024-04-29T17:28:00.000","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0112","001","34","32","06","1176363","1900552","2024","2024-05-07T15:46:39.000","41.882470918","-87.627847625","
,  
(41.882470918, -87.627847625)"
"13444553","JH243854","2024-04-29T17:28:00.000","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0112","001","34","32","06","1176364","1900524","2024","2024-05-07T15:46:39.000","41.882394062","-87.627844798","
,  
(41.882394062, -87.627844798)"
"13444397","JH243816","2024-04-29T17:25:00.000","0000X W TERMINAL ST","1478","CONCEALED CARRY LICENSE VIOLATION","PROHIBITED PLACES","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","true","false","1653","016","41","76","15","1101811","1934419","2024","2024-05-07T15:46:39.000","41.976762981","-87.900983721","
,  
(41.976762981, -87.900983721)"
"13444379","JH243793","2024-04-29T17:25:00.000","035XX W HURON ST","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1121","011","27","23","18","1152768","1904443","2024","2024-05-07T15:46:39.000","41.893647793","-87.71438593","
,  
(41.893647793, -87.71438593)"
"13444420","JH243842","2024-04-29T17:23:00.000","045XX S KNOX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0815","008","22","56","08B","1146115","1874180","2024","2024-05-07T15:46:39.000","41.810731245","-87.739588864","
,  
(41.810731245, -87.739588864)"
"13453105","JH253413","2024-04-29T17:20:00.000","051XX N FRANCISCO AVE","0810","THEFT","OVER $500","HOSPITAL BUILDING / GROUNDS","false","false","2031","020","40","4","06",,,"2024","2024-05-08T15:41:27.000",,,
"13444440","JH243796","2024-04-29T17:20:00.000","026XX W POPE JOHN PAUL II DR","0460","BATTERY","SIMPLE","RESIDENCE","false","false","0922","009","12","58","08B","1159302","1876047","2024","2024-05-07T15:46:39.000","41.815594333","-87.691168667","
,  
(41.815594333, -87.691168667)"
"13444383","JH243798","2024-04-29T17:20:00.000","004XX S CICERO AVE","0312","ROBBERY","ARMED - KNIFE / CUTTING INSTRUMENT","ALLEY","false","false","1131","011","24","25","03","1144465","1897476","2024","2024-05-07T15:46:39.000","41.874689829","-87.745055715","
,  
(41.874689829, -87.745055715)"
"13447928","JH247128","2024-04-29T17:16:00.000","007XX N NOBLE ST","0820","THEFT","$500 AND UNDER","STREET","false","false","1215","012","27","24","06","1166919","1905250","2024","2024-05-07T15:46:39.000","41.895570375","-87.66239105","
,  
(41.895570375, -87.66239105)"
"13448930","JH248948","2024-04-29T17:15:00.000","0000X N STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","0112","001","34","32","06","1176364","1900524","2024","2024-05-07T15:46:39.000","41.882394062","-87.627844798","
,  
(41.882394062, -87.627844798)"
"13447560","JH243761","2024-04-29T17:15:00.000","044XX S SACRAMENTO AVE","0820","THEFT","$500 AND UNDER","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0922","009","12","58","06","1157105","1875090","2024","2024-05-07T15:46:39.000","41.813012973","-87.699253615","
,  
(41.813012973, -87.699253615)"
"13444475","JH243743","2024-04-29T17:13:00.000","013XX S SPAULDING AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","APARTMENT","false","true","1021","010","24","29","14","1154575","1893692","2024","2024-05-07T15:46:39.000","41.864109984","-87.708037079","
,  
(41.864109984, -87.708037079)"
"13444617","JH243737","2024-04-29T17:12:00.000","011XX N CLARK ST","0860","THEFT","RETAIL THEFT","CONVENIENCE STORE","false","false","1824","018","2","8","06","1175324","1908199","2024","2024-05-07T15:46:39.000","41.903478069","-87.631433102","
,  
(41.903478069, -87.631433102)"
"13444360","JH243822","2024-04-29T17:08:00.000","058XX N RAVENSWOOD AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2012","020","40","77","08B","1163333","1938684","2024","2024-05-07T15:46:39.000","41.987391303","-87.67461795","
,  
(41.987391303, -87.67461795)"
"13445350","JH243754","2024-04-29T17:07:00.000","011XX S DELANO CT W","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0123","001","34","32","06","1175064","1895297","2024","2024-05-07T15:46:39.000","41.868080073","-87.632775022","
,  
(41.868080073, -87.632775022)"
"13445175","JH243776","2024-04-29T17:05:00.000","033XX W HIRSCH ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SCHOOL - PUBLIC GROUNDS","false","false","1422","014","26","23","04A","1153871","1909112","2024","2024-05-07T15:46:39.000","41.906438061","-87.710210418","
,  
(41.906438061, -87.710210418)"
"13444388","JH243837","2024-04-29T17:00:00.000","016XX W JACKSON BLVD","0810","THEFT","OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1231","012","34","28","06","1165476","1898692","2024","2024-05-07T15:46:39.000","41.87760556","-87.667877617","
,  
(41.87760556, -87.667877617)"
"13445079","JH244520","2024-04-29T17:00:00.000","050XX N PULASKI RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1712","017","39","13","07","1148816","1933241","2024","2024-05-07T15:46:39.000","41.972749328","-87.728153813","
,  
(41.972749328, -87.728153813)"
"13444449","JH243880","2024-04-29T17:00:00.000","015XX W SCHOOL ST","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false","1922","019","32","6","05","1165488","1921995","2024","2024-05-07T15:46:39.000","41.941550275","-87.667169035","
,  
(41.941550275, -87.667169035)"
"13444342","JH243772","2024-04-29T17:00:00.000","010XX W LELAND AVE","0810","THEFT","OVER $500","STREET","false","false","1914","019","46","3","06","1168660","1931389","2024","2024-05-07T15:46:39.000","41.967259531","-87.655237517","
,  
(41.967259531, -87.655237517)"
"13445928","JH245296","2024-04-29T17:00:00.000","071XX S DR MARTIN LUTHER KING JR DR","051A","ASSAULT","AGGRAVATED - HANDGUN","PARK PROPERTY","false","false","0323","003","6","69","04A","1180150","1857731","2024","2024-05-07T15:46:39.000","41.764880547","-87.615256045","
,  
(41.764880547, -87.615256045)"
"13447630","JH247536","2024-04-29T17:00:00.000","051XX S WABASH AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0225","002","3","40","07","1177584","1871040","2024","2024-05-07T15:46:39.000","41.801460197","-87.624258824","
,  
(41.801460197, -87.624258824)"
"13444776","JH244106","2024-04-29T17:00:00.000","053XX N CLARK ST","0860","THEFT","RETAIL THEFT","OTHER (SPECIFY)","false","false","2013","020","48","77","06","1165065","1935365","2024","2024-05-07T15:46:39.000","41.978247133","-87.668342378","
,  
(41.978247133, -87.668342378)"
"13444712","JH243853","2024-04-29T17:00:00.000","083XX S SANGAMON ST","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","RESIDENCE - YARD (FRONT / BACK)","true","false","0613","006","17","71","24","1171414","1849597","2024","2024-05-07T15:46:39.000","41.742755467","-87.647513507","
,  
(41.742755467, -87.647513507)"
"13444524","JH243845","2024-04-29T17:00:00.000","012XX S FAIRFIELD AVE","031A","ROBBERY","ARMED - HANDGUN","VEHICLE NON-COMMERCIAL","false","false","1023","010","28","29","03","1158222","1894421","2024","2024-05-07T15:46:39.000","41.866036762","-87.694629116","
,  
(41.866036762, -87.694629116)"
"13444303","JH243722","2024-04-29T17:00:00.000","059XX S WINCHESTER AVE","0460","BATTERY","SIMPLE","STREET","false","false","0714","007","16","67","08B","1164375","1865220","2024","2024-05-07T15:46:39.000","41.785778195","-87.672865102","
,  
(41.785778195, -87.672865102)"
